work_year;job_title;job_category;salary_currency;salary;employee_residence;experience_level;company_location;company_size
2022;Data Engineer;Data Engineering;USD;250000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;63000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;97500;United States;Mid-level;United States;L
2022;Applied Scientist;Data Science and Research;USD;212800;United States;Senior;United States;M
2022;Applied Scientist;Data Science and Research;USD;142800;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;EUR;70000;Netherlands;Mid-level;Netherlands;L
2022;Data Scientist;Data Science and Research;USD;50000;United States;Entry-level;Germany;M
2022;Data Scientist;Data Science and Research;USD;151800;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;130240;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;165000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;140250;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;135000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;115000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;179400;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;154000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Financial Data Analyst;Data Analysis;USD;75000;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;EUR;80000;Greece;Mid-level;Greece;M
2022;Data Engineer;Data Engineering;EUR;70000;Greece;Mid-level;Greece;M
2022;Data Engineer;Data Engineering;GBP;80000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;70000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;EUR;80000;Spain;Mid-level;Spain;M
2022;Data Engineer;Data Engineering;EUR;70000;Spain;Mid-level;Spain;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;GBP;83376;United Kingdom;Senior;United Kingdom;M
2022;Analytics Engineer;Leadership and Management;GBP;65004;United Kingdom;Senior;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;GBP;84958;United Kingdom;Senior;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;66822;United Kingdom;Senior;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;115000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;EUR;30000;Spain;Entry-level;Spain;M
2022;Data Operations Analyst;Data Quality and Operations;USD;81000;United States;Senior;United States;M
2022;Data Operations Analyst;Data Quality and Operations;USD;66000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;46000;United States;Entry-level;United States;L
2022;Data Engineer;Data Engineering;USD;80000;United States;Entry-level;United States;L
2022;Machine Learning Scientist;Machine Learning and AI;USD;200000;United States;Executive;United States;S
2022;Machine Learning Scientist;Machine Learning and AI;USD;180000;United States;Executive;United States;S
2022;AI Scientist;Machine Learning and AI;USD;200000;United States;Executive;United States;S
2022;Data Scientist;Data Science and Research;USD;204100;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;136100;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;250000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;63000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;GBP;96000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;GBP;90000;United Kingdom;Mid-level;United Kingdom;M
2021;Computer Vision Software Engineer;Machine Learning and AI;DKK;120000;Denmark;Entry-level;Denmark;L
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;191475;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;141525;United States;Senior;United States;M
2022;Data Specialist;Data Management and Strategy;USD;95000;United States;Senior;United States;M
2022;Data Specialist;Data Management and Strategy;USD;70000;United States;Senior;United States;M
2022;Applied Machine Learning Scientist;Machine Learning and AI;USD;75000;Bolivia;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;113000;United States;Mid-level;United States;L
2022;Data Scientist;Data Science and Research;USD;170000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;130000;United States;Senior;United States;M
2022;Data Analytics Consultant;Leadership and Management;USD;113000;United States;Mid-level;United States;L
2022;Product Data Analyst;Data Analysis;USD;140000;United States;Mid-level;United States;M
2021;Data Analyst;Data Analysis;USD;50000;Philippines;Senior;Philippines;S
2022;BI Data Analyst;Data Analysis;AUD;77000;Australia;Mid-level;Australia;M
2022;Data Scientist;Data Science and Research;USD;175000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;140000;United States;Senior;United States;M
2022;Lead Data Scientist;Data Science and Research;EUR;28500;Portugal;Senior;Portugal;S
2022;Analytics Engineer;Leadership and Management;USD;250000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;63000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;119300;United States;Senior;United States;L
2022;Research Scientist;Data Science and Research;USD;145000;United States;Mid-level;United States;L
2022;Data Engineer;Data Engineering;USD;105000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;90000;United States;Senior;United States;M
2022;ETL Developer;Data Engineering;USD;146200;United States;Senior;United States;M
2022;ETL Developer;Data Engineering;USD;124270;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;225000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;160000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;EUR;52000;Netherlands;Mid-level;Netherlands;S
2022;Data Engineer;Data Engineering;USD;185800;Canada;Senior;Canada;M
2022;Data Engineer;Data Engineering;USD;137400;Canada;Senior;Canada;M
2022;Analytics Engineer;Leadership and Management;USD;245000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;180000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;203500;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;152000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;250000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;63000;United States;Senior;United States;M
2022;Machine Learning Infrastructure Engineer;Machine Learning and AI;USD;186000;United States;Senior;United States;M
2022;Machine Learning Infrastructure Engineer;Machine Learning and AI;USD;148800;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;GBP;104000;United Kingdom;Mid-level;United Kingdom;L
2022;Data Scientist;Data Science and Research;USD;82000;United States;Entry-level;United States;L
2022;Data Scientist;Data Science and Research;USD;110000;Dominican Republic;Entry-level;France;M
2022;Applied Machine Learning Scientist;Machine Learning and AI;USD;173000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;203500;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;152000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;186000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;148800;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;158000;United States;Mid-level;United States;M
2022;Data Science Manager;Data Science and Research;USD;134000;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;170000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;120000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;200000;United States;Executive;United States;M
2022;Analytics Engineer;Leadership and Management;USD;150000;United States;Executive;United States;M
2022;Data Analyst;Data Analysis;USD;216200;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;144100;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;EUR;110000;Netherlands;Mid-level;Netherlands;M
2022;Data Scientist;Data Science and Research;EUR;85000;Netherlands;Mid-level;Netherlands;M
2022;ETL Developer;Data Engineering;USD;250000;United States;Senior;United States;M
2022;ETL Developer;Data Engineering;USD;63000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;135000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;85000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;135000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;85000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;206000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;175100;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;189650;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;164996;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;149040;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;113900;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;154000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;126000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;200000;United States;Senior;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;150000;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;195700;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;130500;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;170000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;135000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;GBP;80000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;60000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;USD;117000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;99450;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;200000;Puerto Rico;Senior;Puerto Rico;M
2022;Data Engineer;Data Engineering;USD;135000;Puerto Rico;Senior;Puerto Rico;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;193900;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;129300;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;GBP;45000;United Kingdom;Entry-level;United Kingdom;S
2022;Data Analyst;Data Analysis;GBP;70000;United Kingdom;Senior;United Kingdom;M
2022;Data Analyst;Data Analysis;GBP;50000;United Kingdom;Senior;United Kingdom;M
2022;Data Analyst;Data Analysis;USD;175000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;130000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;188100;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;139860;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;248700;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;167100;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;123400;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;88100;United States;Senior;United States;M
2022;BI Data Analyst;Data Analysis;EUR;48000;Germany;Mid-level;Germany;S
2022;Data Scientist;Data Science and Research;USD;245000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;205000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;141300;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;102100;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;141300;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;102100;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;50000;Argentina;Entry-level;Argentina;L
2022;Data Scientist;Data Science and Research;EUR;80000;Belgium;Entry-level;Belgium;L
2022;Lead Data Scientist;Data Science and Research;GBP;50000;United Kingdom;Mid-level;United Kingdom;S
2022;Data Architect;Data Architecture and Modeling;USD;250000;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;63000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;189500;United States;Senior;United States;L
2022;Data Science Manager;Data Science and Research;USD;140100;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;177600;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;131300;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;24000;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;24000;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;250000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;63000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;202900;United States;Senior;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;131300;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;145000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;115000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;115000;United States;Entry-level;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;193900;United States;Mid-level;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;129300;United States;Mid-level;United States;M
2022;Data Scientist;Data Science and Research;USD;180000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;140000;United States;Senior;United States;L
2022;Data Analyst;Data Analysis;USD;216200;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;144100;United States;Mid-level;United States;M
2022;Machine Learning Scientist;Machine Learning and AI;USD;216000;United States;Senior;United States;M
2022;Machine Learning Scientist;Machine Learning and AI;USD;144000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;150000;United States;Entry-level;United States;L
2022;Applied Data Scientist;Data Science and Research;USD;50000;Austria;Entry-level;Austria;M
2021;Cloud Data Architect;Data Architecture and Modeling;USD;250000;United States;Senior;United States;L
2022;Research Scientist;Data Science and Research;EUR;80000;Netherlands;Executive;Netherlands;L
2022;Data Scientist;Data Science and Research;GBP;107000;United Kingdom;Mid-level;United Kingdom;M
2022;Analytics Engineer;Leadership and Management;USD;48000;Argentina;Senior;United States;S
2022;Data Science Manager;Data Science and Research;USD;260500;United States;Executive;United States;M
2022;Data Science Manager;Data Science and Research;USD;175100;United States;Executive;United States;M
2022;Data Engineer;Data Engineering;USD;210000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;100000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;55000;United States;Entry-level;United States;S
2022;Data Analyst;Data Analysis;USD;130000;United States;Mid-level;United States;M
2022;Applied Machine Learning Scientist;Machine Learning and AI;EUR;73400;France;Senior;United Kingdom;L
2022;Data Scientist;Data Science and Research;EUR;49500;Belgium;Entry-level;Belgium;S
2022;Data Engineer;Data Engineering;USD;206699;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;99100;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;200000;United States;Mid-level;United States;M
2022;Analytics Engineer;Leadership and Management;USD;54000;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;250000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;63000;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;250000;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;63000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;250000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;63000;United States;Senior;United States;M
2022;Analytics Engineer;Leadership and Management;USD;130000;United States;Entry-level;United States;L
2022;Data Engineer;Data Engineering;USD;100000;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;80000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;100000;United States;Senior;United States;L
2022;Data Specialist;Data Management and Strategy;USD;221300;United States;Senior;United States;L
2022;Data Specialist;Data Management and Strategy;USD;148700;United States;Senior;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;30000;United Kingdom;Entry-level;United Kingdom;L
2022;Data Analyst;Data Analysis;EUR;27000;France;Entry-level;France;M
2022;Data Engineer;Data Engineering;GBP;74000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;50000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;EUR;58000;Germany;Mid-level;Germany;S
2022;Data Science Manager;Data Science and Research;USD;249260;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;185400;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;170000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;130000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;GBP;65000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;USD;128875;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;93700;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;180000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;100000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;136260;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;109280;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;92000;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;200000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;160000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;GBP;110000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;85000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;USD;117000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;99450;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;129000;United States;Entry-level;United States;L
2022;Data Engineer;Data Engineering;USD;86000;United States;Entry-level;United States;L
2022;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;119300;United States;Senior;United States;L
2022;Business Data Analyst;Data Analysis;USD;100000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;25000;Turkey;Mid-level;Turkey;M
2022;Data Analyst;Data Analysis;SGD;90000;Singapore;Mid-level;Singapore;M
2022;AI Scientist;Machine Learning and AI;USD;200000;United States;Mid-level;United States;M
2022;Machine Learning Developer;Machine Learning and AI;USD;180000;United States;Entry-level;United States;L
2022;Data Scientist;Data Science and Research;USD;153000;United States;Mid-level;United States;L
2022;Data Engineer;Data Engineering;USD;210000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;100000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;150075;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;110925;United States;Senior;United States;M
2022;Machine Learning Scientist;Machine Learning and AI;USD;22800;Egypt;Mid-level;Egypt;M
2022;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;92000;United States;Senior;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;202900;United States;Senior;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;131300;United States;Senior;United States;L
2020;Data Analyst;Data Analysis;EUR;20000;Portugal;Entry-level;Portugal;M
2022;Data Analyst;Data Analysis;USD;15000;Indonesia;Entry-level;Indonesia;L
2022;Data Engineer;Data Engineering;USD;175000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;135000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;AUD;193000;Australia;Senior;Australia;L
2022;Machine Learning Engineer;Machine Learning and AI;USD;83000;United States;Entry-level;United States;L
2022;Data Engineer;Data Engineering;GBP;75000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;55000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;186000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;148800;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;112900;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;90320;United States;Senior;United States;M
2022;ML Engineer;Machine Learning and AI;USD;240000;United States;Senior;United States;M
2022;ML Engineer;Machine Learning and AI;USD;160000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;300000;United States;Senior;United States;M
2022;Data Science Manager;Data Science and Research;USD;200000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;EUR;62500;Germany;Mid-level;Germany;S
2022;AI Scientist;Machine Learning and AI;USD;200000;India;Mid-level;United States;L
2022;Machine Learning Engineer;Machine Learning and AI;GBP;95000;United Kingdom;Mid-level;United Kingdom;M
2022;Machine Learning Engineer;Machine Learning and AI;GBP;75000;United Kingdom;Mid-level;United Kingdom;M
2022;AI Scientist;Machine Learning and AI;USD;120000;United States;Mid-level;United States;M
2022;Data Analyst;Data Analysis;USD;112900;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;90320;United States;Senior;United States;M
2022;Data Analytics Manager;Leadership and Management;USD;145000;United States;Senior;United States;M
2022;Data Analytics Manager;Leadership and Management;USD;105400;United States;Senior;United States;M
2020;Data Scientist;Data Science and Research;EUR;43200;Germany;Entry-level;Germany;S
2022;Data Engineer;Data Engineering;GBP;90000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;75000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;215300;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;158200;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;209100;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;154600;United States;Senior;United States;L
2022;Data Analyst;Data Analysis;USD;115934;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;81666;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;175000;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;155000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;EUR;80000;France;Mid-level;Germany;M
2022;Data Analyst;Data Analysis;USD;164000;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;132000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;170000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;123000;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;189650;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;164996;United States;Senior;United States;M
2022;ETL Developer;Data Engineering;EUR;50000;Greece;Mid-level;Greece;M
2022;ETL Developer;Data Engineering;EUR;50000;Greece;Mid-level;Greece;M
2022;Lead Data Engineer;Data Engineering;CAD;150000;Canada;Executive;Canada;S
2022;Data Engineer;Data Engineering;USD;165400;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;132320;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;208775;United States;Senior;United States;M
2022;Data Architect;Data Architecture and Modeling;USD;147800;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;136994;United States;Senior;United States;M
2022;Data Engineer;Data Engineering;USD;101570;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;128875;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;USD;93700;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;GBP;28500;United Kingdom;Entry-level;United Kingdom;L
2022;Data Engineer;Data Engineering;USD;183600;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;USD;100800;United States;Senior;United States;L
2022;Data Analyst;Data Analysis;GBP;40000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;GBP;30000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Analyst;Data Analysis;EUR;40000;Spain;Mid-level;Spain;M
2022;Data Analyst;Data Analysis;EUR;30000;Spain;Mid-level;Spain;M
2022;Data Engineer;Data Engineering;EUR;80000;Spain;Mid-level;Spain;M
2022;Data Engineer;Data Engineering;EUR;70000;Spain;Mid-level;Spain;M
2022;Data Engineer;Data Engineering;GBP;80000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;70000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;EUR;80000;Greece;Mid-level;Greece;M
2022;Data Engineer;Data Engineering;EUR;70000;Greece;Mid-level;Greece;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;189650;United States;Senior;United States;M
2022;Machine Learning Engineer;Machine Learning and AI;USD;164996;United States;Senior;United States;M
2022;Data Analyst;Data Analysis;EUR;40000;Greece;Mid-level;Greece;M
2022;Data Analyst;Data Analysis;EUR;30000;Greece;Mid-level;Greece;M
2022;Data Engineer;Data Engineering;GBP;75000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;60000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;USD;215300;United States;Senior;United States;L
2022;Data Scientist;Data Science and Research;USD;140400;United States;Senior;United States;L
2022;Data Engineer;Data Engineering;EUR;60000;Spain;Mid-level;Spain;M
2022;Data Engineer;Data Engineering;EUR;45000;Spain;Mid-level;Spain;M
2022;Data Scientist;Data Science and Research;USD;260000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;USD;180000;United States;Senior;United States;M
2022;Data Scientist;Data Science and Research;GBP;55000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Scientist;Data Science and Research;GBP;35000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;EUR;60000;Greece;Mid-level;Greece;M
2022;Data Engineer;Data Engineering;EUR;45000;Greece;Mid-level;Greece;M
2022;Data Engineer;Data Engineering;GBP;60000;United Kingdom;Mid-level;United Kingdom;M
2022;Data Engineer;Data Engineering;GBP;45000;United Kingdom;Mid-level;United Kingdom;M
2021;Machine Learning Engineer;Machine Learning and AI;EUR;43200;Italy;Mid-level;Italy;L
2022;Data Science Engineer;Data Science and Research;USD;60000;Argentina;Senior;Mexico;L
2022;Data Engineer;Data Engineering;USD;82900;United States;Mid-level;United States;M
2022;Data Engineer;Data Engineering;USD;63900;United States;Mid-level;United States;M
2022;Machine Learning Scientist;Machine Learning and AI;USD;160000;United States;Mid-level;United States;L
2022;Machine Learning Scientist;Machine Learning and AI;USD;112300;United States;Mid-level;United States;L
2022;Data Science Manager;Data Science and Research;USD;241000;United States;Mid-level;United States;M
